article,actual_time,expected_median,expected_mean,expected_trimmed_mean,expected_geometric_mean,expected_interquartile_mean
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,16.26,32.805,45.00363636363637,31.468,35.4703444804816,24.427999999999997
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,24.71,32.71,72.47666666666667,32.71,64.0855585529476,28.26
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,19.26,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,16.92,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,23.06,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,12.35,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,11.92,16.305,34.24755102040817,22.66090909090909,22.521430562783685,19.121923076923075
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,47.92,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,17.21,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,20.35,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,16.12,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,83.36,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,123.05,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,40.59,16.305,34.24755102040817,22.66090909090909,22.521430562783685,19.121923076923075
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,8.92,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,16.36,16.305,34.24755102040817,22.66090909090909,22.521430562783685,19.121923076923075
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,22.71,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,18.35,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,9.26,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,27.04,16.305,34.24755102040817,22.66090909090909,22.521430562783685,19.121923076923075
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,231.38,16.305,34.24755102040817,22.66090909090909,22.521430562783685,19.121923076923075
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,7.26,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,7.35,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,9.36,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,9.36,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,17.79,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,19.26,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,23.26,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,10.26,16.305,34.24755102040817,22.66090909090909,22.521430562783685,19.121923076923075
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,20.53,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,8.36,32.805,45.00363636363637,31.468,35.4703444804816,24.427999999999997
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,10.32,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,9.74,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,26.82,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,10.65,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,29.79,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,19.53,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,12.53,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,7.53,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,81.3,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,15.36,16.305,34.24755102040817,22.66090909090909,22.521430562783685,19.121923076923075
491f92934275136a96a96bdf47d404d7d1421bce8f2df0f1dd1a08a287367bd1,6.71,17.35,28.547042253521123,20.30544502617801,20.461395154750036,19.721886792452835
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,11.85,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,21.26,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,48.59,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,13.59,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,36.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,38.53,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,4.53,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,13.79,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,12.06,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,12.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,21.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,17.32,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,12.59,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,15.32,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,12.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,42.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,86.32,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,11.59,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,8.59,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,61.79,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,63.35,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,419.62,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,304.91,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,30.79,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,17.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,23.26,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,58.06,30.06,43.14,43.14,35.31310573754198,22.28333333333333
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,21.79,30.06,43.14,43.14,35.31310573754198,22.28333333333333
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,100.32,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,18.26,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,13.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,13.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,27.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,28.53,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,60.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,20.79,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,13.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,13.79,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,14.79,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,7.97,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,21.53,28.92,108.3090909090909,40.41444444444445,52.17259656131981,22.94666666666667
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,17.59,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,125.03,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,55.91,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,14.12,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,25.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,71.85,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,53.56,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,45.59,28.92,108.3090909090909,40.41444444444445,52.17259656131981,22.94666666666667
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,9.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,32.03,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,13.12,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,17.5,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,104.59,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,20.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,11.38,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,33.53,29.53,736.795,29.53,206.50203824659937,29.53
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,4.79,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,29.79,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,21.26,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,27.85,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,22.06,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,9.79,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,26.85,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,20.53,19.78,65.77848341232227,24.782999999999998,25.560034045295534,24.212547169811327
31ca2bd7978587b32b193adc1bb564ed0fea80accdca2b3d7d7718235bebf432,10.53,17.53,41.608536585365854,29.950000000000003,25.64827829974806,20.947894736842105
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,14.85,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,33.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,21.85,14.524999999999999,47.786857142857144,20.80366666666666,22.602711837390554,19.806428571428572
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,21.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,8.85,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,9.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,5.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,74.68,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,16.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,13.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,13.29,14.524999999999999,47.786857142857144,20.80366666666666,22.602711837390554,19.806428571428572
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,10.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,14.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,17.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,12.59,14.524999999999999,47.786857142857144,20.80366666666666,22.602711837390554,19.806428571428572
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,8.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,11.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,9.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,11.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,26.59,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,18.12,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,29.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,6.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,55.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,11.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,35.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,8.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,2788.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,21.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,41.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,15.85,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,11.26,14.524999999999999,47.786857142857144,20.80366666666666,22.602711837390554,19.806428571428572
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,12.38,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,12.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,34.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,47.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,34.32,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,189.5,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,19.79,14.524999999999999,47.786857142857144,20.80366666666666,22.602711837390554,19.806428571428572
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,16.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,12.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,46.85,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,14.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,14.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,41.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,10.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,8.59,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,26.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,16.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,11.85,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,12.12,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,22.26,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,13.38,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,26.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,106.18,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,13.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,19.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,9.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,167.26,23.76,36.73222222222222,27.19125,28.058481539031103,24.060000000000002
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,35.06,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,24.59,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,11.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,10.53,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,35.79,16.735,28.289267241379314,19.248190476190477,19.570513158797308,18.94796610169492
5c254dfc2534f414e3490181691229df73e3d018b09686f2fd393f809bf3af59,27.26,23.76,36.73222222222222,27.19125,28.058481539031103,24.060000000000002
